,Time,Imports,Country,Tourists,Year
113,2010-07-08,3133156.982421875,SWE,6943,2010
114,2010-06-08,2706260.009765625,SWE,7320,2010
115,2010-05-08,18969537.109375,SWE,5324,2010
116,2010-04-08,4131943.84765625,SWE,16675,2010
117,2010-03-08,35221945.3125,SWE,50993,2010
118,2010-02-08,1559246.9482421875,SWE,46090,2010
119,2010-01-08,3936695.068359375,SWE,54537,2010
120,2009-12-08,13023347.65625,SWE,49284,2009
121,2009-11-08,13818096.6796875,SWE,51127,2009
122,2009-10-08,4853913.0859375,SWE,29578,2009
123,2009-09-08,13846097.65625,SWE,7052,2009
124,2009-08-08,2055709.9609375,SWE,5768,2009
125,2009-07-08,1295255.9814453125,SWE,6364,2009
126,2009-06-08,1963145.01953125,SWE,6082,2009
127,2009-05-08,1568135.009765625,SWE,4915,2009
128,2009-04-08,2022291.9921875,SWE,22766,2009
129,2009-03-08,2330105.95703125,SWE,53699,2009
130,2009-02-08,2567594.970703125,SWE,51886,2009
131,2009-01-08,4283877.9296875,SWE,57026,2009
132,2008-12-08,2219947.998046875,SWE,58336,2008
133,2008-11-08,2472954.1015625,SWE,57339,2008
134,2008-10-08,2917821.044921875,SWE,32849,2008
135,2008-09-08,5254561.03515625,SWE,4152,2008
136,2008-08-08,2088647.94921875,SWE,3737,2008
137,2008-07-08,4629974.12109375,SWE,4782,2008
138,2008-06-08,3374268.06640625,SWE,3421,2008
139,2008-05-08,5010437.98828125,SWE,2987,2008
140,2008-04-08,2856583.0078125,SWE,21655,2008
141,2008-03-08,2817955.078125,SWE,64306,2008
142,2008-02-08,2597812.01171875,SWE,60466,2008
143,2008-01-08,6306346.19140625,SWE,61223,2008
144,2007-12-08,7395020.99609375,SWE,62799,2007
145,2007-11-08,6561730.95703125,SWE,57793,2007
146,2007-10-08,9840505.859375,SWE,34102,2007
147,2007-09-08,4922831.0546875,SWE,5172,2007
148,2007-08-08,2136846.923828125,SWE,4591,2007
149,2007-07-08,5493448.2421875,SWE,4186,2007
150,2007-06-08,2713909.912109375,SWE,3643,2007
151,2007-05-08,3524113.037109375,SWE,4245,2007
152,2007-04-08,8699522.4609375,SWE,23609,2007
153,2007-03-08,6777589.84375,SWE,54454,2007
154,2007-02-08,2525074.951171875,SWE,49413,2007
155,2007-01-08,4203014.16015625,SWE,52942,2007
156,2006-12-08,5441917.96875,SWE,55729,2006
157,2006-11-08,3648398.92578125,SWE,50277,2006
158,2006-10-08,2548059.08203125,SWE,27453,2006
159,2006-09-08,3243551.025390625,SWE,4053,2006
160,2006-08-08,1731217.041015625,SWE,4576,2006
161,2006-07-08,4094948.974609375,SWE,3854,2006
162,2006-06-08,3682042.96875,SWE,3541,2006
163,2006-05-08,8566897.4609375,SWE,4432,2006
164,2006-04-08,2275396.97265625,SWE,29004,2006
165,2006-03-08,9975583.984375,SWE,53614,2006
166,2006-02-08,2773886.962890625,SWE,46534,2006
167,2006-01-08,3510333.0078125,SWE,50735,2006
168,2005-12-08,4009709.9609375,SWE,52616,2005
169,2005-11-08,3692238.037109375,SWE,55120,2005
170,2005-10-08,2376561.03515625,SWE,30548,2005
171,2005-09-08,2123447.998046875,SWE,4788,2005
172,2005-08-08,3897543.9453125,SWE,5410,2005
173,2005-07-08,829927.001953125,SWE,4605,2005
174,2005-06-08,2921385.986328125,SWE,5317,2005
175,2005-05-08,4534131.8359375,SWE,5545,2005
176,2005-04-08,2408440.91796875,SWE,26138,2005
177,2005-03-08,2904585.9375,SWE,53938,2005
178,2005-02-08,2759812.01171875,SWE,50712,2005
179,2005-01-08,1507631.9580078125,SWE,55196,2005
180,2004-12-08,4205149.90234375,SWE,52177,2004
181,2004-11-08,3027917.96875,SWE,52816,2004
182,2004-10-08,3205003.90625,SWE,33052,2004
183,2004-09-08,2697893.06640625,SWE,6439,2004
184,2004-08-08,2306768.06640625,SWE,5391,2004
185,2004-07-08,7902158.203125,SWE,5139,2004
186,2004-06-08,3181454.1015625,SWE,6511,2004
187,2004-05-08,1427484.9853515625,SWE,5762,2004
188,2004-04-08,3334641.11328125,SWE,29935,2004
189,2004-03-08,3564312.98828125,SWE,51327,2004
190,2004-02-08,2275585.9375,SWE,49347,2004
191,2004-01-08,1976805.0537109375,SWE,53425,2004
192,2003-12-08,2777980.95703125,SWE,50683,2003
193,2003-11-08,3574700.927734375,SWE,50372,2003
194,2003-10-08,2613689.94140625,SWE,27962,2003
195,2003-09-08,2091573.974609375,SWE,5770,2003
196,2003-08-08,3071514.892578125,SWE,4639,2003
197,2003-07-08,2887608.88671875,SWE,7545,2003
198,2003-06-08,3570367.919921875,SWE,6503,2003
199,2003-05-08,2866779.052734375,SWE,6528,2003
200,2003-04-08,7091137.20703125,SWE,32407,2003
201,2003-03-08,3650097.900390625,SWE,53619,2003
202,2003-02-08,3411029.052734375,SWE,51406,2003
203,2003-01-08,2846406.005859375,SWE,60216,2003
204,2002-12-08,4086810.05859375,SWE,63208,2002
205,2002-11-08,2151284.912109375,SWE,65813,2002
206,2002-10-08,3642840.087890625,SWE,36179,2002
207,2002-09-08,3114331.0546875,SWE,9604,2002
208,2002-08-08,3038388.916015625,SWE,7787,2002
209,2002-07-08,2224693.115234375,SWE,11680,2002
210,2002-06-08,1916292.96875,SWE,8974,2002
211,2002-05-08,2911229.00390625,SWE,10734,2002
212,2002-04-08,2351106.93359375,SWE,34792,2002
213,2002-03-08,3861767.08984375,SWE,71624,2002
214,2002-02-08,3001323.974609375,SWE,66234,2002
215,2002-01-08,1388547.9736328125,SWE,71890,2002
216,2001-12-08,3022010.986328125,SWE,71945,2001
217,2001-11-08,2786570.068359375,SWE,70479,2001
218,2001-10-08,3329677.978515625,SWE,40791,2001
219,2001-09-08,3560639.892578125,SWE,10053,2001
220,2001-08-08,2640955.078125,SWE,10281,2001
221,2001-07-08,3971726.07421875,SWE,10063,2001
222,2001-06-08,3014413.0859375,SWE,8866,2001
223,2001-05-08,3113568.115234375,SWE,12345,2001
224,2001-04-08,2339843.017578125,SWE,39985,2001
225,2001-03-08,2984166.015625,SWE,77056,2001
226,2001-02-08,2312712.890625,SWE,72335,2001
227,2001-01-08,2879347.900390625,SWE,82195,2001
228,2000-12-08,3535849.12109375,SWE,83099,2000
229,2000-11-08,2695575.927734375,SWE,78683,2000
230,2000-10-08,2936197.998046875,SWE,41298,2000
231,2000-09-08,2502210.9375,SWE,11841,2000
232,2000-08-08,2115832.03125,SWE,13637,2000
233,2000-07-08,1289776.0009765625,SWE,11543,2000
234,2000-06-08,2662524.90234375,SWE,11167,2000
235,2000-05-08,2051808.10546875,SWE,12625,2000
236,2000-04-08,3174355.95703125,SWE,46255,2000
237,2000-03-08,3623334.9609375,SWE,75723,2000
238,2000-02-08,3563718.017578125,SWE,72601,2000
239,2000-01-08,2812154.052734375,SWE,77056,2000
0,2019-12-08,6196001.953125,BEL,39250,2019
1,2019-11-08,18988476.5625,BEL,36060,2019
2,2019-10-08,5562464.84375,BEL,36758,2019
3,2019-09-08,5585250.9765625,BEL,33766,2019
4,2019-08-08,9470548.828125,BEL,38516,2019
5,2019-07-08,6763158.203125,BEL,41130,2019
6,2019-06-08,4833059.08203125,BEL,34315,2019
7,2019-05-08,5756976.07421875,BEL,31381,2019
8,2019-04-08,6357645.99609375,BEL,37706,2019
9,2019-03-08,5769366.2109375,BEL,38519,2019
10,2019-02-08,8635611.328125,BEL,32768,2019
11,2019-01-08,17274353.515625,BEL,34453,2019
12,2018-12-08,5089907.2265625,BEL,39594,2018
13,2018-11-08,5827162.109375,BEL,33206,2018
14,2018-10-08,5526683.10546875,BEL,38198,2018
15,2018-09-08,5458478.02734375,BEL,34771,2018
16,2018-08-08,23541654.296875,BEL,38243,2018
17,2018-07-08,4449632.8125,BEL,41751,2018
18,2018-06-08,6120492.1875,BEL,33989,2018
19,2018-05-08,8694126.953125,BEL,32785,2018
20,2018-04-08,13981094.7265625,BEL,37352,2018
21,2018-03-08,6355134.765625,BEL,38321,2018
22,2018-02-08,6641512.20703125,BEL,36290,2018
23,2018-01-08,6781050.78125,BEL,36858,2018
24,2017-12-08,27955970.703125,BEL,39517,2017
25,2017-11-08,25025759.765625,BEL,35658,2017
26,2017-10-08,14293654.296875,BEL,40107,2017
27,2017-09-08,7724783.203125,BEL,37194,2017
28,2017-08-08,10602965.8203125,BEL,39953,2017
29,2017-07-08,18572244.140625,BEL,46703,2017
30,2017-06-08,7516932.12890625,BEL,32983,2017
31,2017-05-08,18603712.890625,BEL,33823,2017
32,2017-04-08,11331330.078125,BEL,40851,2017
33,2017-03-08,9625220.703125,BEL,36483,2017
34,2017-02-08,8691369.140625,BEL,35303,2017
35,2017-01-08,18546023.4375,BEL,34851,2017
36,2016-12-08,10553928.7109375,BEL,38531,2016
37,2016-11-08,8290159.1796875,BEL,35684,2016
38,2016-10-08,18949152.34375,BEL,40474,2016
39,2016-09-08,7979169.921875,BEL,33411,2016
40,2016-08-08,16305571.2890625,BEL,39125,2016
41,2016-07-08,11466199.21875,BEL,43417,2016
42,2016-06-08,9230060.546875,BEL,31224,2016
43,2016-05-08,14254940.4296875,BEL,31388,2016
44,2016-04-08,9444410.15625,BEL,35269,2016
45,2016-03-08,8211393.5546875,BEL,37088,2016
46,2016-02-08,8120151.85546875,BEL,36467,2016
47,2016-01-08,9030835.9375,BEL,35473,2016
48,2015-12-08,16647562.5,BEL,37822,2015
49,2015-11-08,11167720.703125,BEL,37247,2015
50,2015-10-08,8488150.390625,BEL,35516,2015
51,2015-09-08,7508145.99609375,BEL,31692,2015
52,2015-08-08,10254889.6484375,BEL,36920,2015
53,2015-07-08,10848096.6796875,BEL,39169,2015
54,2015-06-08,9613558.59375,BEL,29065,2015
55,2015-05-08,8866909.1796875,BEL,30818,2015
56,2015-04-08,18554515.625,BEL,33797,2015
57,2015-03-08,8846634.765625,BEL,29594,2015
58,2015-02-08,9623089.84375,BEL,29720,2015
59,2015-01-08,25941150.390625,BEL,30816,2015
60,2014-12-08,6764416.9921875,BEL,32020,2014
61,2014-11-08,7060611.81640625,BEL,31278,2014
62,2014-10-08,6888021.97265625,BEL,35777,2014
63,2014-09-08,11750172.8515625,BEL,29521,2014
64,2014-08-08,5825000.0,BEL,33816,2014
65,2014-07-08,6343673.828125,BEL,34086,2014
66,2014-06-08,21472074.21875,BEL,24309,2014
67,2014-05-08,19971371.09375,BEL,27018,2014
68,2014-04-08,6378208.0078125,BEL,34209,2014
69,2014-03-08,37897769.53125,BEL,33221,2014
70,2014-02-08,7984617.1875,BEL,28070,2014
71,2014-01-08,50553714.84375,BEL,29153,2014
72,2013-12-08,37051351.5625,BEL,33722,2013
73,2013-11-08,20610857.421875,BEL,31244,2013
74,2013-10-08,23166931.640625,BEL,34745,2013
75,2013-09-08,53898941.40625,BEL,29630,2013
76,2013-08-08,5931043.9453125,BEL,33324,2013
77,2013-07-08,23706958.984375,BEL,34793,2013
78,2013-06-08,6333038.0859375,BEL,27340,2013
79,2013-05-08,5446529.78515625,BEL,26733,2013
80,2013-04-08,13503216.796875,BEL,30050,2013
81,2013-03-08,13956490.234375,BEL,32918,2013
82,2013-02-08,5285076.171875,BEL,28513,2013
83,2013-01-08,6585370.1171875,BEL,28971,2013
84,2012-12-08,20779121.09375,BEL,32145,2012
85,2012-11-08,5900274.90234375,BEL,27798,2012
86,2012-10-08,6982291.015625,BEL,32939,2012
87,2012-09-08,5433095.21484375,BEL,29211,2012
88,2012-08-08,5322000.9765625,BEL,30215,2012
89,2012-07-08,7280841.796875,BEL,32868,2012
90,2012-06-08,6648832.03125,BEL,25587,2012
91,2012-05-08,4582769.04296875,BEL,24339,2012
92,2012-04-08,5518847.16796875,BEL,28248,2012
93,2012-03-08,6846967.7734375,BEL,31151,2012
94,2012-02-08,9351431.640625,BEL,31147,2012
95,2012-01-08,6734259.765625,BEL,28977,2012
96,2011-12-08,6785152.83203125,BEL,29563,2011
97,2011-11-08,9483876.953125,BEL,28039,2011
98,2011-10-08,6016936.03515625,BEL,32300,2011
99,2011-09-08,5673379.8828125,BEL,26957,2011
100,2011-08-08,18511613.28125,BEL,30138,2011
101,2011-07-08,10710606.4453125,BEL,34427,2011
102,2011-06-08,7180579.1015625,BEL,24214,2011
103,2011-05-08,5587763.18359375,BEL,23005,2011
104,2011-04-08,6211186.03515625,BEL,33621,2011
105,2011-03-08,8708999.0234375,BEL,32769,2011
106,2011-02-08,4735854.00390625,BEL,30117,2011
107,2011-01-08,4731486.81640625,BEL,29505,2011
108,2010-12-08,18058230.46875,BEL,26204,2010
109,2010-11-08,5998409.1796875,BEL,27542,2010
110,2010-10-08,6409397.94921875,BEL,30579,2010
111,2010-09-08,13121615.234375,BEL,25903,2010
112,2010-08-08,4236212.890625,BEL,30034,2010
113,2010-07-08,5312186.03515625,BEL,33627,2010
114,2010-06-08,5326665.0390625,BEL,23849,2010
115,2010-05-08,4035388.916015625,BEL,24324,2010
116,2010-04-08,5509695.80078125,BEL,23966,2010
117,2010-03-08,5912392.08984375,BEL,24061,2010
118,2010-02-08,6403722.16796875,BEL,23254,2010
119,2010-01-08,5019056.15234375,BEL,23716,2010
120,2009-12-08,6726934.08203125,BEL,26087,2009
121,2009-11-08,5823274.90234375,BEL,25123,2009
122,2009-10-08,8632758.7890625,BEL,22366,2009
123,2009-09-08,5436585.9375,BEL,16458,2009
124,2009-08-08,7739022.94921875,BEL,22564,2009
125,2009-07-08,4445792.96875,BEL,24100,2009
126,2009-06-08,4246824.21875,BEL,16334,2009
127,2009-05-08,5977384.765625,BEL,16745,2009
128,2009-04-08,4727268.06640625,BEL,23974,2009
129,2009-03-08,4672002.9296875,BEL,18513,2009
130,2009-02-08,8902470.703125,BEL,18253,2009
131,2009-01-08,3599960.9375,BEL,18752,2009
132,2008-12-08,6023213.8671875,BEL,21703,2008
133,2008-11-08,4672477.05078125,BEL,19951,2008
134,2008-10-08,9366249.0234375,BEL,21507,2008
135,2008-09-08,8469303.7109375,BEL,16812,2008
136,2008-08-08,36341738.28125,BEL,24952,2008
137,2008-07-08,10181177.734375,BEL,26124,2008
138,2008-06-08,8399011.71875,BEL,16924,2008
139,2008-05-08,6642972.16796875,BEL,16540,2008
140,2008-04-08,6990762.20703125,BEL,18984,2008
141,2008-03-08,6681029.78515625,BEL,24016,2008
142,2008-02-08,6706159.1796875,BEL,20242,2008
143,2008-01-08,6167315.91796875,BEL,19847,2008
144,2007-12-08,7349959.9609375,BEL,22440,2007
145,2007-11-08,15567747.0703125,BEL,18202,2007
146,2007-10-08,10871249.0234375,BEL,22522,2007
147,2007-09-08,7072304.19921875,BEL,18204,2007
148,2007-08-08,7176469.23828125,BEL,24107,2007
149,2007-07-08,9557487.3046875,BEL,23591,2007
150,2007-06-08,7508912.109375,BEL,16843,2007
151,2007-05-08,7750284.1796875,BEL,15892,2007
152,2007-04-08,6006979.00390625,BEL,22783,2007
153,2007-03-08,9366234.375,BEL,21491,2007
154,2007-02-08,8455316.40625,BEL,19589,2007
155,2007-01-08,7668838.8671875,BEL,19911,2007
156,2006-12-08,6837798.828125,BEL,21722,2006
157,2006-11-08,13888070.3125,BEL,17383,2006
158,2006-10-08,18481267.578125,BEL,21960,2006
159,2006-09-08,7543791.9921875,BEL,16885,2006
160,2006-08-08,8079026.85546875,BEL,22024,2006
161,2006-07-08,9004726.5625,BEL,25154,2006
162,2006-06-08,9168572.265625,BEL,15985,2006
163,2006-05-08,8485037.109375,BEL,16239,2006
164,2006-04-08,7830433.10546875,BEL,25507,2006
165,2006-03-08,9187152.34375,BEL,20365,2006
166,2006-02-08,8453296.875,BEL,19115,2006
167,2006-01-08,9188081.0546875,BEL,19864,2006
168,2005-12-08,10088911.1328125,BEL,19273,2005
169,2005-11-08,6478861.81640625,BEL,17971,2005
170,2005-10-08,6025062.98828125,BEL,21594,2005
171,2005-09-08,9138490.234375,BEL,13863,2005
172,2005-08-08,8981231.4453125,BEL,18697,2005
173,2005-07-08,10516290.0390625,BEL,21507,2005
174,2005-06-08,8910305.6640625,BEL,13750,2005
175,2005-05-08,7866652.83203125,BEL,14087,2005
176,2005-04-08,22047373.046875,BEL,18478,2005
177,2005-03-08,12458112.3046875,BEL,17846,2005
178,2005-02-08,8339156.25,BEL,20628,2005
179,2005-01-08,5170280.76171875,BEL,23080,2005
180,2004-12-08,8548092.7734375,BEL,19875,2004
181,2004-11-08,6659674.8046875,BEL,16708,2004
182,2004-10-08,7133916.9921875,BEL,19520,2004
183,2004-09-08,6817806.15234375,BEL,14147,2004
184,2004-08-08,8402406.25,BEL,20591,2004
185,2004-07-08,7351299.8046875,BEL,21235,2004
186,2004-06-08,8411954.1015625,BEL,14561,2004
187,2004-05-08,7727937.01171875,BEL,15991,2004
188,2004-04-08,6173295.8984375,BEL,20142,2004
189,2004-03-08,7331125.9765625,BEL,16703,2004
190,2004-02-08,8323495.1171875,BEL,22131,2004
191,2004-01-08,6176013.18359375,BEL,20200,2004
192,2003-12-08,5952443.84765625,BEL,22456,2003
193,2003-11-08,6758267.08984375,BEL,16880,2003
194,2003-10-08,5708232.91015625,BEL,19205,2003
195,2003-09-08,8000085.9375,BEL,13235,2003
196,2003-08-08,6332819.82421875,BEL,23381,2003
197,2003-07-08,7145964.84375,BEL,23002,2003
198,2003-06-08,6829729.98046875,BEL,17175,2003
199,2003-05-08,6499162.109375,BEL,15797,2003
200,2003-04-08,6568363.76953125,BEL,23514,2003
201,2003-03-08,6055977.05078125,BEL,22936,2003
202,2003-02-08,5883791.015625,BEL,18810,2003
203,2003-01-08,5824208.984375,BEL,19504,2003
204,2002-12-08,4949477.05078125,BEL,21473,2002
205,2002-11-08,6646200.1953125,BEL,16666,2002
206,2002-10-08,5612480.95703125,BEL,21112,2002
207,2002-09-08,6663323.2421875,BEL,13529,2002
208,2002-08-08,4746005.859375,BEL,20366,2002
209,2002-07-08,5167227.05078125,BEL,22917,2002
210,2002-06-08,4566717.7734375,BEL,15070,2002
211,2002-05-08,4531719.23828125,BEL,15044,2002
212,2002-04-08,5377024.90234375,BEL,17885,2002
213,2002-03-08,4520036.1328125,BEL,20616,2002
214,2002-02-08,4409628.90625,BEL,21738,2002
215,2002-01-08,3724835.9375,BEL,17567,2002
216,2001-12-08,4008274.90234375,BEL,22712,2001
217,2001-11-08,4225609.86328125,BEL,16384,2001
218,2001-10-08,5037535.15625,BEL,22350,2001
219,2001-09-08,7086306.15234375,BEL,15605,2001
220,2001-08-08,5914184.08203125,BEL,22822,2001
221,2001-07-08,4657791.9921875,BEL,23924,2001
222,2001-06-08,5128350.09765625,BEL,16197,2001
223,2001-05-08,8655228.515625,BEL,14831,2001
224,2001-04-08,4869403.80859375,BEL,19972,2001
225,2001-03-08,5885745.1171875,BEL,21971,2001
226,2001-02-08,4242553.22265625,BEL,21494,2001
227,2001-01-08,3713116.943359375,BEL,19356,2001
228,2000-12-08,3855314.94140625,BEL,22048,2000
229,2000-11-08,3648885.009765625,BEL,19658,2000
230,2000-10-08,11242070.3125,BEL,21480,2000
231,2000-09-08,9123147.4609375,BEL,14912,2000
232,2000-08-08,5497450.1953125,BEL,18259,2000
233,2000-07-08,9527871.09375,BEL,23133,2000
234,2000-06-08,5494728.02734375,BEL,14882,2000
235,2000-05-08,5679787.109375,BEL,12484,2000
236,2000-04-08,3712788.0859375,BEL,23064,2000
237,2000-03-08,5777046.875,BEL,23764,2000
238,2000-02-08,4929076.171875,BEL,18695,2000
239,2000-01-08,4769615.234375,BEL,18181,2000
0,2019-12-08,16056140.625,ITA,49159,2019
1,2019-11-08,27535177.734375,ITA,42101,2019
2,2019-10-08,35404691.40625,ITA,35902,2019
3,2019-09-08,28529279.296875,ITA,34927,2019
4,2019-08-08,14768731.4453125,ITA,38201,2019
5,2019-07-08,20379736.328125,ITA,37183,2019
6,2019-06-08,20266554.6875,ITA,34300,2019
7,2019-05-08,14132622.0703125,ITA,32701,2019
8,2019-04-08,15522309.5703125,ITA,33674,2019
9,2019-03-08,15828930.6640625,ITA,46866,2019
10,2019-02-08,14735087.890625,ITA,42902,2019
11,2019-01-08,13148596.6796875,ITA,48638,2019
12,2018-12-08,16758322.265625,ITA,52216,2018
13,2018-11-08,28273507.8125,ITA,45290,2018
14,2018-10-08,15590538.0859375,ITA,41385,2018
15,2018-09-08,10136440.4296875,ITA,37529,2018
16,2018-08-08,16534484.375,ITA,42441,2018
17,2018-07-08,17936001.953125,ITA,45030,2018
18,2018-06-08,13581927.734375,ITA,40186,2018
19,2018-05-08,16506455.078125,ITA,36804,2018
20,2018-04-08,25272189.453125,ITA,41648,2018
21,2018-03-08,48949230.46875,ITA,42618,2018
22,2018-02-08,15004579.1015625,ITA,40161,2018
23,2018-01-08,12280156.25,ITA,45517,2018
24,2017-12-08,16826156.25,ITA,48843,2017
25,2017-11-08,18310332.03125,ITA,41036,2017
26,2017-10-08,14506286.1328125,ITA,46162,2017
27,2017-09-08,13241663.0859375,ITA,42646,2017
28,2017-08-08,15709093.75,ITA,51437,2017
29,2017-07-08,49940855.46875,ITA,51698,2017
30,2017-06-08,35997343.75,ITA,41778,2017
31,2017-05-08,43611136.71875,ITA,41779,2017
32,2017-04-08,31317574.21875,ITA,42043,2017
33,2017-03-08,56308488.28125,ITA,43378,2017
34,2017-02-08,19620009.765625,ITA,40525,2017
35,2017-01-08,26511232.421875,ITA,48967,2017
36,2016-12-08,23898919.921875,ITA,50086,2016
37,2016-11-08,14203032.2265625,ITA,40788,2016
38,2016-10-08,20592289.0625,ITA,41839,2016
39,2016-09-08,19120253.90625,ITA,37245,2016
40,2016-08-08,15804239.2578125,ITA,51526,2016
41,2016-07-08,15093636.71875,ITA,41869,2016
42,2016-06-08,12102571.2890625,ITA,35388,2016
43,2016-05-08,16800267.578125,ITA,34911,2016
44,2016-04-08,11393521.484375,ITA,33151,2016
45,2016-03-08,19521123.046875,ITA,33569,2016
46,2016-02-08,15402485.3515625,ITA,34298,2016
47,2016-01-08,9854648.4375,ITA,37792,2016
48,2015-12-08,20481419.921875,ITA,36650,2015
49,2015-11-08,29777896.484375,ITA,32537,2015
50,2015-10-08,13354621.09375,ITA,30971,2015
51,2015-09-08,10250164.0625,ITA,29372,2015
52,2015-08-08,12654873.046875,ITA,45065,2015
53,2015-07-08,18463931.640625,ITA,31878,2015
54,2015-06-08,13133879.8828125,ITA,30944,2015
55,2015-05-08,11334607.421875,ITA,27803,2015
56,2015-04-08,13342057.6171875,ITA,28974,2015
57,2015-03-08,26445621.09375,ITA,30919,2015
58,2015-02-08,11795142.578125,ITA,27218,2015
59,2015-01-08,10243447.265625,ITA,30824,2015
60,2014-12-08,13019456.0546875,ITA,31672,2014
61,2014-11-08,11919922.8515625,ITA,27727,2014
62,2014-10-08,13898880.859375,ITA,24740,2014
63,2014-09-08,9913314.453125,ITA,26227,2014
64,2014-08-08,12734470.703125,ITA,33955,2014
65,2014-07-08,12476447.265625,ITA,24194,2014
66,2014-06-08,11453752.9296875,ITA,22542,2014
67,2014-05-08,23052386.71875,ITA,19655,2014
68,2014-04-08,10528115.234375,ITA,23791,2014
69,2014-03-08,12810330.078125,ITA,23719,2014
70,2014-02-08,11689300.78125,ITA,19631,2014
71,2014-01-08,11478777.34375,ITA,23118,2014
72,2013-12-08,11889486.328125,ITA,25674,2013
73,2013-11-08,11254154.296875,ITA,21310,2013
74,2013-10-08,11222599.609375,ITA,22792,2013
75,2013-09-08,8733121.09375,ITA,24400,2013
76,2013-08-08,11320997.0703125,ITA,30924,2013
77,2013-07-08,13908381.8359375,ITA,21925,2013
78,2013-06-08,9511452.1484375,ITA,16849,2013
79,2013-05-08,8831741.2109375,ITA,13664,2013
80,2013-04-08,12054828.125,ITA,16892,2013
81,2013-03-08,9689051.7578125,ITA,16176,2013
82,2013-02-08,10087791.9921875,ITA,15621,2013
83,2013-01-08,9688256.8359375,ITA,19275,2013
84,2012-12-08,51234105.46875,ITA,18559,2012
85,2012-11-08,11193691.40625,ITA,14530,2012
86,2012-10-08,11314555.6640625,ITA,19153,2012
87,2012-09-08,8651206.0546875,ITA,18909,2012
88,2012-08-08,11524727.5390625,ITA,31085,2012
89,2012-07-08,10975797.8515625,ITA,23826,2012
90,2012-06-08,11082084.9609375,ITA,17240,2012
91,2012-05-08,9615134.765625,ITA,15738,2012
92,2012-04-08,11709641.6015625,ITA,17750,2012
93,2012-03-08,12675704.1015625,ITA,17800,2012
94,2012-02-08,12068422.8515625,ITA,17974,2012
95,2012-01-08,10961565.4296875,ITA,24963,2012
96,2011-12-08,12135633.7890625,ITA,20377,2011
97,2011-11-08,13193463.8671875,ITA,16006,2011
98,2011-10-08,11423343.75,ITA,25081,2011
99,2011-09-08,21126625.0,ITA,23017,2011
100,2011-08-08,24036058.59375,ITA,41094,2011
101,2011-07-08,41112394.53125,ITA,27626,2011
102,2011-06-08,22933162.109375,ITA,22295,2011
103,2011-05-08,12180822.265625,ITA,22493,2011
104,2011-04-08,19019435.546875,ITA,25969,2011
105,2011-03-08,14263137.6953125,ITA,27630,2011
106,2011-02-08,12629655.2734375,ITA,25361,2011
107,2011-01-08,10979925.78125,ITA,21137,2011
108,2010-12-08,13946094.7265625,ITA,14753,2010
109,2010-11-08,13211766.6015625,ITA,13265,2010
110,2010-10-08,32158634.765625,ITA,12035,2010
111,2010-09-08,25221865.234375,ITA,13488,2010
112,2010-08-08,24886751.953125,ITA,26930,2010
113,2010-07-08,26418058.59375,ITA,16063,2010
114,2010-06-08,13028949.21875,ITA,12758,2010
115,2010-05-08,20341437.5,ITA,12176,2010
116,2010-04-08,12359862.3046875,ITA,9257,2010
117,2010-03-08,38693500.0,ITA,11233,2010
118,2010-02-08,20460341.796875,ITA,9898,2010
119,2010-01-08,28091410.15625,ITA,11622,2010
120,2009-12-08,14341009.765625,ITA,8828,2009
121,2009-11-08,45519546.875,ITA,6204,2009
122,2009-10-08,18592000.0,ITA,6228,2009
123,2009-09-08,18771361.328125,ITA,7613,2009
124,2009-08-08,9815492.1875,ITA,21843,2009
125,2009-07-08,12711999.0234375,ITA,11804,2009
126,2009-06-08,10240514.6484375,ITA,10797,2009
127,2009-05-08,9902063.4765625,ITA,6527,2009
128,2009-04-08,10865804.6875,ITA,8267,2009
129,2009-03-08,13527588.8671875,ITA,9073,2009
130,2009-02-08,10937190.4296875,ITA,9802,2009
131,2009-01-08,9563399.4140625,ITA,11433,2009
132,2008-12-08,15723238.28125,ITA,10631,2008
133,2008-11-08,19283382.8125,ITA,6242,2008
134,2008-10-08,15548901.3671875,ITA,8423,2008
135,2008-09-08,11241868.1640625,ITA,14943,2008
136,2008-08-08,14929590.8203125,ITA,35274,2008
137,2008-07-08,15481368.1640625,ITA,19824,2008
138,2008-06-08,17171359.375,ITA,17959,2008
139,2008-05-08,14031680.6640625,ITA,10124,2008
140,2008-04-08,30326156.25,ITA,11613,2008
141,2008-03-08,20365673.828125,ITA,14499,2008
142,2008-02-08,18919142.578125,ITA,13424,2008
143,2008-01-08,23395564.453125,ITA,13961,2008
144,2007-12-08,30706669.921875,ITA,14255,2007
145,2007-11-08,22072171.875,ITA,7497,2007
146,2007-10-08,21220564.453125,ITA,14549,2007
147,2007-09-08,13332353.515625,ITA,14937,2007
148,2007-08-08,17753978.515625,ITA,38287,2007
149,2007-07-08,19206828.125,ITA,28342,2007
150,2007-06-08,28458099.609375,ITA,17819,2007
151,2007-05-08,18765566.40625,ITA,10417,2007
152,2007-04-08,30576556.640625,ITA,20750,2007
153,2007-03-08,55266183.59375,ITA,15647,2007
154,2007-02-08,25546671.875,ITA,15707,2007
155,2007-01-08,16524759.765625,ITA,20417,2007
156,2006-12-08,19723027.34375,ITA,13926,2006
157,2006-11-08,23992974.609375,ITA,10857,2006
158,2006-10-08,27229029.296875,ITA,16509,2006
159,2006-09-08,14486497.0703125,ITA,15464,2006
